game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,prev_type_name,prev_end_x,prev_end_y,dist_to_goal,angle_to_goal,dist_to_center
126284,1,9,533.5,4657,250183,276,Pass,Unsuccessful,79.84640999999999,47.726888,97.29174,52.634244,False,126284_9,Pass,79.84640999999999,47.726888,28.6553754826672,-28.62230464959399,30.598261291332285
126284,1,10,611.2,4657,500480,320,Pass,Successful,86.92897500000001,47.32494,92.23431,36.11412,False,126284_10,Pass,86.92897500000001,47.32494,22.45252704160992,-36.40376149970298,36.917588566349046
126284,1,11,870.333,4657,500478,472,Pass,Unsuccessful,64.62035999999999,22.05206,54.53112,68.0,False,126284_11,Tackle,44.687895,50.814972,42.110195876690014,16.482969570994577,17.01929483771874
126284,1,12,891.5,4640,61913,483,Pass,Successful,52.59177,58.432808,92.748285,30.386752,True,126284_12,Pass,49.78848,58.825712,57.823738019067605,-24.995015020719315,24.432980344152945
126284,1,13,933.133,4640,491837,510,Pass,Successful,46.262265,2.7640640000000047,79.537395,7.937164000000003,True,126284_13,Pass,45.07188,5.275915999999995,66.52672553738326,28.003443476985705,31.852677057451867
126284,1,14,1013.367,4640,491837,561,Pass,Successful,51.46743,7.201879999999996,55.667010000000005,14.049276,True,126284_14,Pass,50.86242,4.378519999999995,59.86547658157663,26.59230303099596,26.818005823313936
126284,1,15,1105.2,4640,246402,622,Pass,Successful,62.630925000000005,30.339084,69.63978,50.708348,True,126284_15,Carry,62.630925000000005,30.339084,42.52694231090076,4.938398094275756,10.772091130076886
126284,1,16,1175.067,4657,500465,664,Pass,Unsuccessful,33.533535,55.91606,35.72793,51.350744,False,126284_16,Tackle,68.46735000000001,15.731051999999998,74.7513833017144,-17.048794570581965,28.98345183927934
126284,1,17,1208.933,4640,354804,675,Pass,Unsuccessful,83.69843999999999,13.843032,100.2356145,40.476184,True,126284_17,Carry,83.69843999999999,13.843032,29.326776457473542,43.418572976503995,37.14358649062613
126284,1,18,1241.433,4657,500486,680,Pass,Successful,52.60017,15.347803999999996,75.150915,9.092076,False,126284_18,Recovery,52.891545,15.908396000000003,55.620559145439344,19.59364934328357,18.652464975206794
126284,1,19,1281.133,4640,77520,710,Pass,Unsuccessful,22.77597,58.30116,36.66201,63.0483556,True,126284_19,Pass,22.77597,58.30116,85.73994102392712,-16.46494728237924,38.3935455094538
126284,1,20,1371.633,4640,61932,765,Pass,Successful,39.30843,18.021156,42.19152,29.638956,True,126284_20,Recovery,38.69418,17.082892,67.60699538243979,13.671153521325085,20.720544747695122
126284,1,21,1423.333,4657,500484,773,Pass,Unsuccessful,68.05785,11.067271999999996,79.121175,16.695155999999997,False,126284_21,Carry,68.05785,11.067271999999996,43.48140361286057,31.83093703286289,27.712031866041226
126284,1,22,1497.367,4640,77520,828,Pass,Successful,72.47961,68.0,76.032705,59.91208,True,126284_22,Pass,74.0607,68.0,47.04865317681369,-46.27421729824561,39.435831622423024
126284,1,24,1694.267,4657,181858,882,Pass,Unsuccessful,16.78099499999999,34.924256,65.610615,67.52842,False,126284_24,Carry,12.895470000000005,45.435696,88.22384650616614,-0.6002564930634376,35.730960907083954
126284,1,25,1716.6,4657,250183,901,Pass,Successful,65.38686,40.831348000000006,64.942185,50.124024,False,126284_25,Recovery,64.942185,50.124024,40.197862830711586,-9.78450873019204,14.585557108204817
126284,1,26,1743.467,4640,61913,918,Pass,Successful,83.50944,67.0938184,95.644185,65.4325988,True,126284_26,Pass,81.470235,67.50380264,39.459409339291675,-57.000994861394084,45.35180465434401
126284,1,27,1878.867,4657,500484,1020,Pass,Unsuccessful,43.43115,7.866308000000004,80.97253500000001,6.2198920000000015,False,126284_27,Carry,43.43115,7.866308000000004,66.88567221665163,22.999420995362826,27.662499848592205
126284,1,28,2086.333,4657,412010,1165,Pass,Unsuccessful,26.896590000000003,29.499012,25.622100000000003,29.244148000000003,False,126284_28,Recovery,25.622100000000003,29.244148000000003,78.23299525522619,3.2982259989951217,25.996028477524096
126284,1,30,2188.733,4657,181858,1181,Pass,Unsuccessful,4.579144499999998,18.625336,47.904045,19.292484,False,126284_30,Pass,4.579144499999998,18.625336,101.59098637411086,8.704523385901654,50.326818744728705
126284,1,31,2213.233,4640,215818,1198,Pass,Successful,81.555915,22.056072,85.519875,29.948968,True,126284_31,Tackle,30.970485,50.015768,26.311262561048057,26.997225517725372,31.41502208428969
126284,1,33,2430.233,4640,61932,1249,Pass,Successful,29.841420000000003,14.607079999999996,20.179635,11.594747999999996,True,126284_33,Pass,29.841420000000003,14.607079999999996,77.62021317764336,14.468262396433182,29.824429478915437
126284,1,34,2597.7670000000003,4657,500476,1317,Pass,Unsuccessful,25.52592,52.991584,57.17166,53.983908,False,126284_34,Carry,25.52592,52.991584,81.71174734807386,-13.439689949889324,32.98910812185525
126284,1,35,2676.2670000000003,4657,500465,1367,Pass,Unsuccessful,30.95463000000001,65.0902596,36.50587499999999,68.0,False,126284_35,Recovery,31.055115,64.84443279999999,80.30766501668623,-22.776619929748023,37.82601235171759
126284,1,36,2693.433,4640,215818,1376,Pass,Successful,75.571335,13.412796,73.82308499999999,40.104768,True,126284_36,Carry,75.571335,13.412796,35.91488956157099,34.97521101610637,30.921181530139517
126284,1,38,2840.467,4640,491833,1450,Pass,Successful,87.53598,45.740064,98.93436,55.226744,True,126284_38,Pass,87.53598,45.740064,21.043314788419053,-33.910688471392525,36.95062918658484
126284,1,39,2899.766,4640,491837,1478,Pass,Unsuccessful,64.567755,17.326332,87.461745,46.801884,True,126284_39,Pass,62.644155,16.424788,43.73531342421417,22.410536526477774,20.58256338054736
126284,1,42,3114.067,4657,250183,1512,Pass,Unsuccessful,61.752390000000005,39.15236,59.6988,46.421424,False,126284_42,Pass,61.752390000000005,39.15236,43.553445148250894,-6.7939842500744145,10.590256572987272
126284,2,43,82.73300000000017,4640,491837,1576,Pass,Successful,75.965925,15.414104000000002,86.97916500000001,16.961988000000005,True,126284_43,Carry,75.965925,15.414104000000002,34.47336712925561,32.6249657829293,29.934681662386872
126284,2,45,237.96399999999997,4640,61913,1665,Pass,Successful,65.430015,62.5526084,76.66869,58.325504,True,126284_45,Pass,64.110375,61.9429,48.795851866157385,-35.81317584564174,31.34384683385202
126284,2,46,288.7330000000002,4640,77520,1674,Pass,Successful,86.92340999999999,52.539928,78.3069,63.5453268,True,126284_46,Carry,86.92340999999999,52.539928,25.893860976557445,-45.72497049331957,39.098594428358716
126284,2,47,317.067,4640,500430,1686,Pass,Successful,69.03183,32.163864000000004,74.103225,58.631776,True,126284_47,Carry,69.03183,32.163864000000004,36.015005880318775,2.9223505151740796,16.63348425794776
126284,2,48,387.0,4640,491837,1718,Pass,Successful,54.197115,14.925728,69.485955,1.5787559999999985,True,126284_48,Carry,54.197115,14.925728,54.26565190480263,20.578971271200565,19.14962275485366
126284,2,49,778.6669999999999,4657,187343,1884,Pass,Unsuccessful,62.086920000000006,25.945876000000005,62.581365,20.342064,False,126284_49,Recovery,61.60791,27.543332,43.66235619493954,10.629872194881703,12.521100131129693
126284,2,50,938.2670000000004,4657,500465,1991,Pass,Successful,16.486575000000002,60.287984,26.18007,66.7729604,False,126284_50,Interception,26.18007,66.7729604,92.33463330741549,-16.541120173328324,44.58727265728283
126284,2,52,1035.3000000000002,4640,500430,2045,Pass,Successful,61.974675,33.955392,74.810925,5.54336,True,126284_52,Recovery,74.810925,5.54336,43.02534812444043,0.05940336805682785,9.474780009545814
126284,2,53,1059.2000000000005,4640,77520,2062,Pass,Successful,91.90188,47.936532,91.49574,54.620796,True,126284_53,Carry,91.90188,47.936532,19.12557637618861,-46.776315728591925,41.793959751636656
126284,2,54,1104.4,4657,500476,2085,Pass,Unsuccessful,5.926084500000002,66.5489208,28.683270000000007,68.0,False,126284_54,Carry,5.926084500000002,66.5489208,104.28361797399346,-18.186990629635346,56.82043514657216
126284,2,55,1122.7330000000002,4640,354791,2092,Pass,Successful,59.50245,3.553067999999996,84.106575,1.062092000000007,True,126284_55,Carry,59.50245,3.553067999999996,54.745252983387736,33.79041329500964,31.241798511211297
126284,2,57,1293.333,4657,500476,2172,Pass,Successful,60.521895,37.366884,72.97374,23.112724,False,126284_57,Pass,60.521895,37.366884,44.60535542129981,-4.328894912557327,8.699810760038462
126284,2,58,1326.0,4657,500484,2188,Pass,Unsuccessful,79.06332,5.920828,80.84811,7.205008000000007,False,126284_58,Carry,79.06332,5.920828,38.225008432019784,47.27139683073706,38.65294128042502
126284,2,61,1382.6,4640,77520,2217,Pass,Unsuccessful,91.85337,54.496424,90.669495,52.590248,True,126284_61,Carry,91.85337,54.496424,24.350303430238316,-57.3234445747853,44.37106182124421
126284,2,62,1429.8330000000003,4657,250183,2237,Pass,Unsuccessful,63.7056,1.905631999999997,65.17014,2.020620000000008,False,126284_62,Pass,63.7056,1.905631999999997,52.29986547477368,37.85466306996896,33.99432200646785
126284,2,63,1524.0330000000004,4640,77520,2292,Pass,Successful,96.011685,60.928272,100.319205,66.112898,True,126284_63,Carry,96.011685,60.928272,28.388759033202014,-71.54164542101495,51.1702898608676
126284,2,64,1560.8000000000002,4657,187341,2306,Pass,Unsuccessful,56.819175,6.667127999999998,53.75769,0.1277719999999931,False,126284_64,Pass,58.903425,6.794967999999997,55.39384252287441,29.566143094751368,27.672028556811824
126284,2,65,1582.5330000000004,4657,500478,2317,Pass,Unsuccessful,40.60560000000001,5.109859999999998,47.78445,2.350759999999994,False,126284_65,Tackle,65.74039499999999,62.6970064,70.57817609275263,24.16308721793834,31.24287023593703
126284,2,66,1608.581,4640,61913,2328,Pass,Successful,87.35475,63.0667292,93.181095,55.839628000000005,True,126284_66,Carry,87.35475,63.0667292,34.00337621396782,-58.739735174612534,45.38423012400488
126284,2,67,1668.067,4657,250172,2349,Pass,Successful,62.41872,14.646043999999996,77.54344499999999,16.213988,False,126284_67,Recovery,77.54344499999999,16.213988,46.77329386827847,24.442648612638724,21.747565824439665
126284,2,68,1745.3000000000002,4640,500430,2372,Pass,Successful,17.568495,27.523272,18.001515,17.272884000000005,True,126284_68,Recovery,18.001515,17.272884000000005,87.67106747468637,4.236603502486488,35.526863739303096
126284,2,69,1828.867,4657,187341,2410,Pass,Successful,60.413325,25.738204000000003,72.768885,7.255327999999999,False,126284_69,Recovery,72.768885,7.255327999999999,45.34565977799023,10.497694446980388,11.440191681140703
126284,2,72,1922.5,4640,61913,2439,Pass,Successful,64.30221,63.1543608,93.27171,63.212528,True,126284_72,Carry,64.30221,63.1543608,50.06282917036028,-35.61638269225751,31.452645588895646
126284,2,73,1966.1670000000004,4640,491837,2451,Pass,Unsuccessful,65.09747999999999,47.958428,91.648935,31.447892000000003,True,126284_73,Recovery,64.59725999999999,49.802928,42.27350014585479,-19.28051056176879,18.80250553999609
126284,2,74,2024.233,4657,250172,2480,Pass,Successful,89.422095,12.120931999999996,96.71634,18.996072,False,126284_74,Tackle,35.097195,57.965376,26.858234132899526,54.549119011569715,42.917766900639755
126284,2,75,2152.467000000001,4657,187343,2540,Pass,Unsuccessful,19.884165,20.657244,30.50229,15.207724,False,126284_75,Recovery,30.50229,15.207724,86.15529296231753,8.909179871751546,35.23949248247996
